Huvudsektor,Län,Kommun,2010,2011,2012,2013,2014,2015,2016,2017
El och fjärrvärme,Västra Götalands län,Svenljunga,2904.742,1491.766,892.2406,859.2797,465.7938,694.6241,805.5478,762.32
El och fjärrvärme,Västra Götalands län,Herrljunga,397.3419,265.4523,288.2052,188.6235,282.2643,165.8995,113.3937,182.4045
El och fjärrvärme,Västra Götalands län,Vara,173.9432,170.2981,202.1953,162.4259,162.4263,162.4261,159.1288,159.1289
El och fjärrvärme,Västra Götalands län,Götene,3183.062,1875.085,2006.265,2311.884,1944.685,1939.695,2915.492,1947.655
El och fjärrvärme,Västra Götalands län,Tibro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El och fjärrvärme,Västra Götalands län,Töreboda,1332.326,713.7611,155.1766,172.3875,105.0657,110.2497,153.5566,122.6677
El och fjärrvärme,Västra Götalands län,Göteborg,875103.3,691991.9,533486.2,536550.2,366790.6,366172.8,551067.0,363937.5
El och fjärrvärme,Västra Götalands län,Mölndal,58458.34,31380.12,50249.06,41295.29,11280.37,7595.03,20426.64,10433.67
El och fjärrvärme,Västra Götalands län,Kungälv,584.8454,526.5826,526.1066,473.3907,431.6958,419.0929,472.0037,475.1287
El och fjärrvärme,Västra Götalands län,Lysekil,658.8203,112.0267,186.7095,3038.042,93.35486,18.67095,440.1038,1523.036
El och fjärrvärme,Västra Götalands län,Uddevalla,53671.75,43500.58,43045.58,44819.68,38789.29,42382.28,45538.88,49106.07
El och fjärrvärme,Västra Götalands län,Strömstad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El och fjärrvärme,Västra Götalands län,Vänersborg,6107.484,3308.501,1191.037,524.4366,205.6164,161.5546,383.985,236.4984
El och fjärrvärme,Västra Götalands län,Trollhättan,22356.73,9390.175,2693.477,2551.806,2725.908,2378.159,2975.562,2732.678
El och fjärrvärme,Västra Götalands län,Alingsås,9159.635,2413.923,1385.166,751.71,490.6907,535.3355,1147.447,559.7095
El och fjärrvärme,Västra Götalands län,Borås,84630.57,58338.45,57987.24,55861.65,46859.38,47816.87,47753.97,48292.77
El och fjärrvärme,Västra Götalands län,Ulricehamn,94.73614,63.73433,89.26866,45.99298,51.21596,49.21857,35.58191,46.66837
El och fjärrvärme,Västra Götalands län,Åmål,3594.93,1054.487,790.3099,1190.587,453.4988,441.6488,634.4703,634.4703
El och fjärrvärme,Västra Götalands län,Mariestad,30062.92,22102.74,25019.63,21380.74,18085.45,11948.57,12521.07,8968.026
El och fjärrvärme,Västra Götalands län,Lidköping,60148.54,46686.68,46190.88,51354.76,53966.96,54192.65,51903.56,48868.17
El och fjärrvärme,Västra Götalands län,Skara,2861.782,988.7334,944.2645,839.1538,476.7047,669.2592,586.4745,466.3358
El och fjärrvärme,Västra Götalands län,Skövde,37818.6,38303.5,43160.08,41771.79,28023.92,25988.73,29123.12,24578.74
El och fjärrvärme,Västra Götalands län,Hjo,1886.315,1093.587,1187.797,1039.077,205.2234,256.4493,241.6504,238.5544
El och fjärrvärme,Västra Götalands län,Tidaholm,1457.776,2902.492,3147.342,3358.751,3826.45,3492.601,4741.587,5869.924
El och fjärrvärme,Västra Götalands län,Falköping,3179.121,2199.274,1051.367,786.2849,640.6813,668.1192,704.5411,726.0721
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Härryda,8923.297,7507.505,6009.846,5440.031,5603.262,4996.375,4809.867,4308.056
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Partille,4265.407,3420.932,2822.135,2570.425,2543.915,2307.935,2140.347,1966.808
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Öckerö,7485.556,6180.979,4910.674,4390.468,4519.469,4024.044,3783.371,3358.678
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Stenungsund,8794.193,7460.273,5963.885,5401.099,5584.993,4977.333,4818.786,4311.959
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Tjörn,8369.312,6808.844,5624.665,5151.232,5110.874,4630.939,4358.358,4002.808
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Orust,9832.419,8261.129,6715.41,6137.536,6233.891,5596.687,5398.246,4891.833
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Sotenäs,8847.714,7537.903,5886.76,5245.421,5539.54,4886.656,4708.922,4126.229
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Munkedal,8137.766,6717.337,5495.53,5021.692,5039.482,4539.826,4317.173,3927.455
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Tanum,11403.43,9450.907,7724.352,7064.418,7108.62,6399.07,6112.972,5561.015
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Dals-Ed,2326.204,1835.682,1733.696,1571.736,1410.542,1352.581,1281.855,1268.526
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Färgelanda,2260.376,1794.082,1711.457,1594.744,1422.183,1360.578,1319.047,1314.693
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Ale,4094.011,3117.079,2943.036,2684.29,2374.303,2281.964,2101.17,2093.874
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Lerum,5745.143,4368.713,4091.79,3632.022,3241.564,3106.729,2845.587,2810.659
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Vårgårda,3163.822,2536.679,2420.243,2253.711,2015.992,1929.445,1878.906,1870.034
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Bollebygd,2538.121,2033.097,1919.134,1722.994,1558.242,1489.61,1434.35,1411.701
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Grästorp,1993.57,1622.717,1549.244,1439.344,1294.92,1237.05,1221.445,1212.359
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Essunga,2084.987,1683.855,1614.026,1524.277,1361.451,1302.657,1282.108,1280.334
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Karlsborg,1836.928,1466.477,1379.976,1227.371,1111.914,1063.332,1016.485,997.9126
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Gullspång,1981.463,1598.95,1508.817,1348.784,1224.115,1168.832,1132.785,1112.101
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Tranemo,3538.061,2789.654,2645.474,2427.366,2170.798,2079.16,1987.237,1973.83
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Bengtsfors,4938.778,3782.551,3568.049,3239.397,2873.181,2762.615,2545.887,2531.219
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Mellerud,3404.139,2735.062,2595.792,2363.491,2129.348,2032.535,1981.117,1956.739
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Lilla Edet,3313.529,2608.489,2456.638,2202.464,1980.776,1899.28,1790.777,1766.541
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Mark,9618.133,7578.92,7182.8,6581.401,5886.351,5641.408,5377.332,5339.998
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Svenljunga,3796.982,3026.187,2871.53,2629.683,2360.972,2258.387,2180.587,2161.063
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Herrljunga,3648.653,2973.487,2826.322,2601.193,2348.434,2249.289,2196.465,2175.058
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Vara,5625.762,4591.461,4389.604,4092.496,3681.126,3515.174,3485.043,3461.354
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Götene,5782.596,4710.298,4408.782,3798.234,3493.489,3325.859,3225.652,3123.321
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Tibro,2436.351,1931.714,1820.923,1635.047,1474.004,1411.409,1342.947,1323.906
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Töreboda,2979.04,2393.568,2274.775,2089.683,1879.301,1796.461,1748.811,1732.864
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Göteborg,43670.59,37028.7,29108.68,26037.28,27328.35,24187.71,23283.57,20550.45
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Mölndal,9117.0,7536.57,6094.343,5526.028,5614.584,5036.196,4782.898,4321.432
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Kungälv,10384.43,8628.544,7108.142,6544.376,6556.386,5920.658,5692.619,5219.56
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Lysekil,9537.834,7822.339,6331.783,5722.357,5781.537,5192.9,4874.625,4393.955
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Uddevalla,12515.7,10616.77,8567.984,7812.924,8014.855,7170.739,6964.926,6282.117
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Strömstad,8477.322,6967.191,5658.009,5137.767,5184.121,4657.996,4402.989,3984.931
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Vänersborg,6397.968,4992.604,4721.19,4291.872,3831.996,3672.233,3467.762,3438.695
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Trollhättan,5912.041,4511.62,4254.034,3864.536,3426.155,3293.68,3030.953,3016.348
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Alingsås,5956.751,4646.693,4399.55,4034.356,3592.917,3450.879,3244.839,3228.021
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Borås,12889.89,10005.4,9413.684,8471.363,7582.886,7280.105,6778.205,6709.829
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Ulricehamn,7016.257,5592.431,5299.09,4829.137,4341.335,4153.336,4000.935,3959.137
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Åmål,4562.12,3482.505,3283.108,2977.405,2639.057,2538.088,2331.295,2318.45
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Mariestad,5095.087,4071.851,3837.072,3427.275,3103.08,2965.098,2848.117,2799.24
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Lidköping,6614.511,5354.471,5069.9,4579.713,4148.825,3958.037,3869.224,3809.216
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Skara,4787.668,3771.209,3573.651,3264.921,2919.643,2796.645,2666.052,2644.246
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Skövde,7674.849,6005.514,5688.841,5229.081,4664.747,4476.515,4234.208,4214.448
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Hjo,2376.059,1908.187,1810.014,1651.556,1488.476,1421.793,1383.066,1367.569
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Tidaholm,3803.209,3040.348,2873.404,2589.933,2335.933,2235.812,2146.451,2115.915
Egen uppvärmning av bostäder och lokaler,Västra Götalands län,Falköping,8761.771,7119.308,6741.486,6082.892,5514.848,5265.736,5146.795,5063.499
Industri (energi och processer),Västra Götalands län,Härryda,3446.58,3036.136,4164.477,3370.63,3473.362,2921.183,3465.809,2772.531
Industri (energi och processer),Västra Götalands län,Partille,2922.074,2607.661,2728.497,2796.594,2887.521,3119.099,2926.927,2400.402
Industri (energi och processer),Västra Götalands län,Öckerö,467.0324,447.6792,445.3586,444.109,455.7976,403.9397,496.519,462.4495
Industri (energi och processer),Västra Götalands län,Stenungsund,991843.5,933267.3,905501.9,965304.9,909822.7,855821.4,986429.6,954875.9
Industri (energi och processer),Västra Götalands län,Tjörn,994.6323,876.3821,885.7115,954.3442,1030.921,866.5467,1067.964,860.1328
Industri (energi och processer),Västra Götalands län,Orust,1119.253,996.0895,995.9352,1052.21,1125.801,952.8491,1168.496,961.6555
Industri (energi och processer),Västra Götalands län,Sotenäs,4240.438,3857.177,3673.13,3740.689,3691.717,3360.683,3548.315,3088.124
Industri (energi och processer),Västra Götalands län,Munkedal,26523.73,17838.04,3745.113,2201.236,5772.577,14366.85,29684.97,44974.78
Industri (energi och processer),Västra Götalands län,Tanum,882.4546,754.6774,777.3799,818.3991,859.8229,760.3557,908.9384,745.6531
Industri (energi och processer),Västra Götalands län,Dals-Ed,760.6898,900.2647,748.3968,866.0512,1158.156,1213.628,706.4628,485.8063
Industri (energi och processer),Västra Götalands län,Färgelanda,554.9697,488.0932,985.673,497.7425,553.6137,508.6051,572.8779,430.2624
Industri (energi och processer),Västra Götalands län,Ale,21546.54,19159.75,18909.94,17996.22,18541.56,20395.23,23297.06,23988.5
Industri (energi och processer),Västra Götalands län,Lerum,2258.376,1972.313,3156.956,3278.805,3415.591,3119.711,2486.907,2966.156
Industri (energi och processer),Västra Götalands län,Vårgårda,5160.244,4334.275,3784.437,3753.714,4061.964,3965.464,4583.598,4053.53
Industri (energi och processer),Västra Götalands län,Bollebygd,649.474,556.2642,569.9283,631.842,695.5686,587.0421,733.6036,768.2173
Industri (energi och processer),Västra Götalands län,Grästorp,312.4901,291.2565,270.2156,274.4722,291.3867,265.45,311.0115,268.2158
Industri (energi och processer),Västra Götalands län,Essunga,2038.971,2095.939,1961.383,1680.422,1882.385,1798.96,1788.408,2177.585
Industri (energi och processer),Västra Götalands län,Karlsborg,597.0806,526.8007,492.8024,532.5411,580.605,495.908,600.0859,468.7717
Industri (energi och processer),Västra Götalands län,Gullspång,1467.019,1456.863,1122.361,1137.39,1198.81,1209.792,1251.403,1219.088
Industri (energi och processer),Västra Götalands län,Tranemo,66372.28,68018.72,67671.4,66580.88,66522.06,66607.06,61456.68,67957.66
Industri (energi och processer),Västra Götalands län,Bengtsfors,41050.21,37887.36,38082.32,36440.96,35650.02,32290.11,35255.7,38136.04
Industri (energi och processer),Västra Götalands län,Mellerud,573.5277,528.3121,482.9971,497.2741,528.9166,463.9839,563.6048,481.9521
Industri (energi och processer),Västra Götalands län,Lilla Edet,49920.27,49882.85,37465.2,23216.45,23682.32,24939.4,26183.49,25982.46
Industri (energi och processer),Västra Götalands län,Mark,17665.23,15725.38,15323.16,13111.34,11516.85,7172.424,7351.063,6357.039
Industri (energi och processer),Västra Götalands län,Svenljunga,5504.008,3607.896,916.0163,977.4404,1110.052,1054.279,1143.234,821.3244
Industri (energi och processer),Västra Götalands län,Herrljunga,1154.703,953.7738,957.0303,1100.624,1236.147,1016.318,1236.326,853.9563
Industri (energi och processer),Västra Götalands län,Vara,5106.515,3386.946,3455.079,4105.087,2732.091,2287.296,2758.517,3135.431
Industri (energi och processer),Västra Götalands län,Götene,61351.66,53335.4,59455.74,56824.89,52662.26,54000.92,63804.2,70881.7
Industri (energi och processer),Västra Götalands län,Tibro,1753.726,1446.502,1460.39,1678.602,1872.058,1509.931,1870.223,1324.819
Industri (energi och processer),Västra Götalands län,Töreboda,6094.384,5441.989,5349.854,5397.55,5243.191,4440.467,4654.76,4014.899
Industri (energi och processer),Västra Götalands län,Göteborg,1193643.0,1063844.0,1154956.0,1083102.0,1107537.0,1101230.0,1148221.0,1093549.0
Industri (energi och processer),Västra Götalands län,Mölndal,7178.716,6307.894,6534.628,7058.196,7366.786,6471.616,6028.216,5538.512
Industri (energi och processer),Västra Götalands län,Kungälv,7618.608,6082.896,5535.114,5726.326,5656.153,5622.891,6036.215,5185.079
Industri (energi och processer),Västra Götalands län,Lysekil,1702804.0,1760569.0,1844115.0,1484064.0,1775716.0,1739076.0,1453760.0,1612184.0
Industri (energi och processer),Västra Götalands län,Uddevalla,4057.02,3886.884,3877.597,3704.221,3287.911,2751.478,3416.48,2718.428
Industri (energi och processer),Västra Götalands län,Strömstad,736.6822,645.0745,653.5212,717.2865,776.2494,648.8605,806.2567,637.1987
Industri (energi och processer),Västra Götalands län,Vänersborg,111168.9,121707.4,105183.9,91948.14,113724.7,133174.3,122965.2,168100.8
Industri (energi och processer),Västra Götalands län,Trollhättan,24461.43,16314.39,4150.984,3089.406,5680.839,2760.385,4347.24,2581.425
Industri (energi och processer),Västra Götalands län,Alingsås,2662.01,2298.061,2323.362,2544.803,2762.517,2298.761,2850.885,2232.759
Industri (energi och processer),Västra Götalands län,Borås,16000.58,19611.88,14338.34,12383.46,10244.0,8960.91,10941.26,8459.602
Industri (energi och processer),Västra Götalands län,Ulricehamn,6643.931,5766.842,5916.41,6341.938,6551.877,6842.356,7774.785,7256.814
Industri (energi och processer),Västra Götalands län,Åmål,1656.392,1318.256,1162.466,1323.446,1471.028,1194.643,1482.94,1065.189
Industri (energi och processer),Västra Götalands län,Mariestad,18051.16,15633.74,13961.12,15118.41,15874.5,14535.41,12936.37,13193.05
Industri (energi och processer),Västra Götalands län,Lidköping,11980.64,10179.53,9875.889,10275.02,10276.29,9450.081,7035.492,4412.258
Industri (energi och processer),Västra Götalands län,Skara,8767.502,7580.656,6863.303,7410.179,4872.557,2310.887,2079.655,1762.771
Industri (energi och processer),Västra Götalands län,Skövde,395920.3,406003.8,379895.5,361349.5,365358.9,386525.7,406322.2,439838.3
Industri (energi och processer),Västra Götalands län,Hjo,2222.821,1951.473,1962.585,2135.152,2163.283,2605.337,2664.288,2122.072
Industri (energi och processer),Västra Götalands län,Tidaholm,963.2982,846.249,817.5863,888.3795,965.2757,813.2507,994.0732,779.8344
Industri (energi och processer),Västra Götalands län,Falköping,5112.396,4821.449,4737.1,5008.466,5430.298,4799.122,5840.157,4887.154
Transporter,Västra Götalands län,Härryda,124095.4,122024.6,115331.5,112662.7,110124.9,110666.0,106337.0,103848.7
Transporter,Västra Götalands län,Partille,46692.77,45655.04,43077.96,41945.86,40979.6,41194.8,39458.6,33041.18
Transporter,Västra Götalands län,Öckerö,12059.32,11636.17,8786.536,8802.487,9248.348,8570.441,7743.208,7239.557
Transporter,Västra Götalands län,Stenungsund,95943.26,93595.13,87959.2,85855.02,84376.31,84708.46,80839.49,74760.99
Transporter,Västra Götalands län,Tjörn,30921.56,30259.64,28046.79,27560.52,27433.04,27504.72,26296.16,26416.14
Transporter,Västra Götalands län,Orust,30834.49,30193.56,28400.59,27878.22,27825.76,28103.0,26938.68,28117.37
Transporter,Västra Götalands län,Sotenäs,17015.96,16641.2,15239.01,14981.82,15497.38,14924.71,14236.64,15805.39
Transporter,Västra Götalands län,Munkedal,50961.24,49713.3,46951.45,45744.1,44587.8,44824.3,42674.19,43580.61
Transporter,Västra Götalands län,Tanum,71459.17,69809.03,65918.91,64281.62,62732.67,63020.24,59917.69,63083.14
Transporter,Västra Götalands län,Dals-Ed,11457.19,11185.83,10588.56,10332.97,10098.78,10171.79,9735.083,10304.79
Transporter,Västra Götalands län,Färgelanda,18002.45,17559.21,16617.16,16209.96,15844.51,15951.77,15256.55,15573.85
Transporter,Västra Götalands län,Ale,60354.3,58906.95,55621.71,54236.58,52988.02,53301.84,50956.29,53495.19
Transporter,Västra Götalands län,Lerum,78814.37,77549.37,73147.15,71361.04,69723.22,69913.33,67076.38,55789.38
Transporter,Västra Götalands län,Vårgårda,44412.65,43638.42,41425.35,40507.57,39530.93,39664.8,38005.17,38915.1
Transporter,Västra Götalands län,Bollebygd,40539.12,39696.7,37657.1,36803.37,35971.51,36220.99,34738.68,37826.72
Transporter,Västra Götalands län,Grästorp,22018.22,21469.11,20221.71,19685.0,19190.35,19320.01,18489.47,18561.17
Transporter,Västra Götalands län,Essunga,13891.98,13640.52,12900.55,12601.29,12294.22,12369.27,11925.78,12353.05
Transporter,Västra Götalands län,Karlsborg,21810.59,21411.73,20439.21,19996.25,19665.42,19518.73,18801.89,19575.68
Transporter,Västra Götalands län,Gullspång,25582.53,24993.56,23481.63,22844.4,22217.97,22242.2,21062.26,21107.03
Transporter,Västra Götalands län,Tranemo,33665.05,32852.77,31030.65,30239.96,29530.18,29701.5,28310.58,27453.52
Transporter,Västra Götalands län,Bengtsfors,27346.26,26700.79,25241.54,24613.15,24038.93,24188.54,23114.57,22739.76
Transporter,Västra Götalands län,Mellerud,26723.59,26061.86,24370.17,23792.35,23229.6,23278.62,22164.65,21278.22
Transporter,Västra Götalands län,Lilla Edet,32123.81,31337.02,29407.27,28668.52,28013.75,28103.96,26777.18,30661.22
Transporter,Västra Götalands län,Mark,65621.01,64220.33,60824.43,59368.55,58035.65,58381.18,55927.72,59084.75
Transporter,Västra Götalands län,Svenljunga,29108.81,28421.16,26867.15,26195.95,25591.87,25744.61,24579.44,23572.57
Transporter,Västra Götalands län,Herrljunga,19964.81,19714.67,18818.67,18465.8,18061.46,18111.72,17459.76,17576.63
Transporter,Västra Götalands län,Vara,63857.12,62638.69,59352.03,57943.3,56463.83,56680.5,54203.93,54534.0
Transporter,Västra Götalands län,Götene,37135.09,36388.5,34506.33,33694.29,32861.07,33111.31,31769.51,30949.97
Transporter,Västra Götalands län,Tibro,18605.53,18296.34,17386.32,17020.04,16657.25,16681.94,15997.51,15601.61
Transporter,Västra Götalands län,Töreboda,19281.61,19171.76,18415.69,18146.13,17777.38,17846.86,17335.93,17696.69
Transporter,Västra Götalands län,Göteborg,667769.2,651239.0,600504.2,584092.2,572507.4,569853.2,540560.1,497504.9
